シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック（国庫債務負担行為等による契約）,契約先名（国庫債務負担行為等による契約）,契約先の法人番号（国庫債務負担行為等による契約）,契約先の所在地（国庫債務負担行為等による契約）,契約先の法人種別（国庫債務負担行為等による契約）,契約概要（契約名）（国庫債務負担行為等による契約）,その他の契約,契約額（国庫債務負担行為等による契約）,契約方式等（国庫債務負担行為等による契約）,具体的な契約方式等（国庫債務負担行為等による契約）,入札者数（応募者数）（国庫債務負担行為等による契約）,落札率（％）（国庫債務負担行為等による契約）,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（契約額10億円以上）（国庫債務負担行為等による契約）,その他の契約（国庫債務負担行為等による契約）
レビューシート,2024,6525,児童扶養手当,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6526,母子家庭等対策総合支援事業,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6527,養育費確保支援事業委託費,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6528,母子父子寡婦福祉貸付金,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6529,母子家庭等自立支援対策費,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6530,ひとり親家庭等のこどもの食事等支援事業,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6531,ひとり親家庭等自立促進基盤事業,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6532,ひとり親家庭に対する就業支援プラットフォーム構築事業,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,ひとり親家庭等支援室,,,,,,,,,,,,,,,,
レビューシート,2024,6533,障害児入所給付費等負担金等,12,こども家庭庁,こども家庭庁,支援局,,障害児支援課,,,,,,,,,,,,,,,,,
レビューシート,2024,6534,大学等における修学支援に必要な経費,12,こども家庭庁,こども家庭庁,長官官房,,参事官（会計担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,6535,こども政策DXの実現に向けた実証事業,12,こども家庭庁,こども家庭庁,長官官房,,総務課,,,,,,,,,,,,,,,,,
レビューシート,2024,6536,保育所等における性被害防止対策に係る設備等支援,12,こども家庭庁,こども家庭庁,成育局,,総務課,,,,,,,,,,,,,,,,,
レビューシート,2024,6537,児童福祉施設等災害復旧費,12,こども家庭庁,こども家庭庁,成育局,,参事官（事業調整担当）,,,,,,,,,,,,,,,,,
レビューシート,2024,6538,福祉・介護職員処遇改善臨時特例交付金,12,こども家庭庁,こども家庭庁,支援局,,障害児支援課,,,,,,,,,,,,,,,,,
レビューシート,2024,6539,こども政策DX見本市開催事業,12,こども家庭庁,こども家庭庁,長官官房,,総務課,,,,,,,,,,,,,,,,,
レビューシート,2024,6540,こども政策DX推進体制強化事業,12,こども家庭庁,こども家庭庁,長官官房,,総務課,,,,,,,,,,,,,,,,,
レビューシート,2024,6541,教育・保育等の場における性被害の防止等の取組の把握・分析,12,こども家庭庁,こども家庭庁,成育局,,安全対策課,,,,,,,,,,,,,,,,,
レビューシート,2024,6543,里親支援センター人材育成事業,12,こども家庭庁,こども家庭庁,支援局,,家庭福祉課,,,,,,,,,,,,,,,,,
レビューシート,2024,6544,こどもの自殺対策推進経費,12,こども家庭庁,こども家庭庁,支援局,,総務課,,,,,,,,,,,,,,,,,
レビューシート,2024,6545,統括・監理支援システム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,戦略・組織,,政府ＤＸ担当,,,,,,,,,,,,,,,,,
レビューシート,2024,6546,情報提供等記録開示システム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,国民向けサービス,,,マイナポータル班,,,,,,,,,,,,,,,,
レビューシート,2024,6547,サービス検索・電子申請機能等システム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,国民向けサービス,,,マイナポータル班,,,A,株式会社エヌ・ティ・ティ・データ,9010601021385,東京都江東区豊洲３丁目３番３号,301,マイナポータルを活用したサービス検索・電子申請機能等の提供,f,10545625160,一般競争契約（総合評価）,,,,,f
レビューシート,2024,6547,サービス検索・電子申請機能等システム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,国民向けサービス,,,マイナポータル班,,,B,株式会社エヌ・ティ・ティ・データ,9010601021385,東京都江東区豊洲３丁目３番３号,301,「マイナポータルを活用したサービス検索・電子申請機能等の提供」に係る追加開発等業務,f,7418180592,随意契約（その他）,,,,,f
レビューシート,2024,6547,サービス検索・電子申請機能等システム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,国民向けサービス,,,マイナポータル班,,,D,株式会社エヌ・ティ・ティ・データ,9010601021385,東京都江東区豊洲３丁目３番３号,301,情報共有環境（デジタルＰＭＯ）の再構築及びサービス提供,f,984637500,一般競争契約（総合評価）,,,,,f
レビューシート,2024,6548,アドレス・ベース・レジストリ（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,デジタル社会共通機能,,ベース・レジストリ担当,,,,,,,,,,,,,,,,,
レビューシート,2024,6549,情報提供ネットワークシステム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,デジタル社会共通機能,,,情報連携基盤担当　ＮＷＳ班,,,A,エヌ・ティ・ティ・コミュニケーションズ株式会社,7010001064648,東京都千代田区大手町２丁目３番１号,301,第三期情報提供ネットワークシステム特殊サーバー等提供,f,2474450000,随意契約（不落・不調）,,,,,f
レビューシート,2024,6549,情報提供ネットワークシステム（情報通信技術調達等適正・効率化推進費）,13,デジタル庁,デジタル庁,デジタル社会共通機能,,,情報連携基盤担当　ＮＷＳ班,,,A,エヌ・ティ・ティ・コミュニケーションズ株式会社,7010001064648,東京都千代田区大手町２丁目３番１号,301,第三期情報提供ネットワークシステムミドルウェア等提供,f,462220000,随意契約（企画競争）,,2,100,,f
